Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2023	Mitochondrial Respiratory Chain Complex I (GO:0005747)	19/41	2.583441e-09	8.094782e-08	0	0	7.837685e+00	1.549835e+02	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFV1
GO_Cellular_Component_2023	Respiratory Chain Complex I (GO:0045271)	19/41	2.583441e-09	8.094782e-08	0	0	7.837685e+00	1.549835e+02	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFV1
GO_Cellular_Component_2023	Bounding Membrane Of Organelle (GO:0098588)	134/819	5.491232e-09	1.588233e-07	0	0	1.815203e+00	3.452536e+01	SLC35B2;CHPF;PITPNB;NCF4;LDLRAD4;ABCA12;ANTXR2;LGALS3;C1GALT1C1;ANPEP;BSG;AP1S2;VPS35;B2M;SLC30A7;GBP5;ATP6V0E1;SLC35C1;HLA-B;TAP1;HLA-C;CSNK1D;HLA-A;TICAM1;HLA-F;HLA-G;HLA-E;TPST2;RAB31;KDELR3;VPS28;COPB2;COPA;TMED10;LY96;ITPR3;CORO1C;APH1A;FUT8;SCFD1;SNX2;UBB;CHST12;ST3GAL4;NCKAP1L;RAB6A;ST3GAL1;HLA-DQA1;LYN;HLA-DRB5;SURF4;BBIP1;IFT20;EHD1;EXT2;DIAPH1;PTPRC;SELL;NOSTRIN;HLA-DRA;ACBD3;PAM;RAB5A;HLA-DRB1;CNIH4;ITM2B;ITGB1;B4GALT3;MCFD2;SERPINA1;PLEKHF1;B4GALT1;ICA1;ATP2A3;SLC2A1;TCIRG1;AREG;HYAL2;CHMP1B;TMED3;PMEPA1;TMED2;QSOX1;TMED7;CTSC;HLA-DPA1;SLC36A1;RHBDF1;ATP6V0B;RHOG;RHOF;ARFGAP3;F3;RHOD;TAPBP;B3GNT7;GORASP2;RHOU;SEC22B;ST6GALNAC4;B4GALT7;CD44;RHOQ;ST6GALNAC6;RAB1A;SGMS1;GOSR2;USO1;FURIN;SGMS2;ATP2C1;TMEM165;GGA2;LMAN1;RAB24;AP2S1;GCNT3;MGAT1;ATP6V0E2;GBP2;SLC36A4;CD55;CYTH1;SLC35A2;CD74;GALNT6;GALNT2;C1GALT1;AP3D1;MYO1B;FABP5;CD9;KRAS;BET1
GO_Cellular_Component_2023	Phagocytic Vesicle Membrane (GO:0030670)	19/45	1.737512e-08	4.666462e-07	0	0	6.630412e+00	1.184737e+02	ATP6V0B;ATP6V0E1;HLA-B;HLA-C;TAP1;CYBA;TCIRG1;HLA-A;HLA-F;HLA-G;ATG12;HLA-E;TAPBP;RAB31;DMBT1;RAC2;ATP6V0E2;SEC22B;B2M
GO_Cellular_Component_2023	Nucleus (GO:0005634)	547/4487	3.051395e-08	7.648829e-07	0	0	1.343417e+00	2.324794e+01	RB1;RPL4;ZNF292;HNRNPU;HNRNPR;RBPJ;GABPB1;BACH1;GPATCH8;DCAF7;ELK3;RPL7;ELK4;ZC3H12C;ALKBH5;CREB3L1;GPBP1;ZC3H12A;CREB3L2;BBX;JUNB;IER2;IER3;DDX17;TSPYL2;TSPYL1;PRKCB;ZNF281;DICER1;WDR77;BIN1;DDIT3;CLNS1A;RFX5;PSME4;HOXB7;ATF3;SLBP;URI1;SET;MEAF6;SHMT2;MRPL19;ZNF22;BAZ2B;AKAP17A;ZNF24;RPS4Y1;SAMSN1;HIF1A;OAZ2;MTDH;LDHA;PRDX5;HSPH1;PRDX4;PTPMT1;MYO6;C19ORF33;PPARGC1A;S100A11;SERF2;HEXIM1;NAA50;BTF3;LYN;JUN;F8A1;JUND;NFATC1;PRDX6;SETX;MOV10;PKIB;HNRNPK;EHD4;TDP2;HNRNPF;PPT1;REL;PSMG1;HNRNPC;CPEB4;MESP1;SETD5;SETD7;ATF7IP2;SRP54;MED16;AIFM3;TUBA1A;MED10;ANXA7;TNKS1BP1;NELFCD;JAK2;JAK1;DUSP4;DFFA;CNOT6L;ANXA1;TESC;SERPINB9;FOS;LRRC41;DDB1;PSMA6;PLSCR1;PSMA2;ITPKA;HCLS1;PPARG;ERGIC2;WDR26;SGMS1;RNMT;HOXD11;HOXD10;NSD1;FLNA;SF3B1;NKTR;CDKN2B;YTHDF2;PCGF5;STAT1;STAT3;NR1H3;TUBB4B;HIPK1;PSMB8;FABP1;NUDT21;FABP2;PHF5A;FABP5;SERBP1;ZYX;FOSB;YPEL5;IRS1;PDCD6;NAB1;UBE2D3;UBE2D1;RORA;AHR;KPNA6;PIM1;CHP2;NBN;KPNA2;HMGN3;PITX1;PHLDA1;HMGN1;TLE4;PPP1R16B;BNIP3L;MAP2K1;RPS9;TLE1;SWAP70;ZBTB38;CTNNBIP1;GTF3A;RPSA;TC2N;PGD;ILF2;DGKZ;CDC25B;CLIP1;KAT6A;S100A6;PKP4;SNRPE;S100A4;S100A9;CSNK1G2;KPNB1;KMT2E;KHDRBS1;KMT2A;KMT2C;ARL3;CREM;CUL1;ARL2;CORO1A;SBNO2;BAG3;SKIL;IP6K2;MCL1;AKIRIN2;AKIRIN1;DEFA6;NEK6;LSM1;EEF2;NFKB2;DRAP1;COPS3;MOB1A;RGCC;CNOT7;ARPC2;UBLCP1;STK24;COPS2;NFE2L3;HPSE;SP140L;OGT;NXT1;CELF1;CELF2;CDC73;LBH;DUSP10;SUMO1;SUMO2;TRIM69;PHACTR1;BCAS2;ILKAP;ACTR3;EIF5A;DST;GPX4;DTX3L;ATRX;EDF1;REXO2;RANGAP1;TSN;ARL4C;NT5C3A;METTL23;C15ORF48;PTP4A2;RPL37A;ETF1;BIRC6;ANG;SLC25A5;BIRC3;MTPN;NFAT5;HDAC3;CEBPD;HDAC1;NLRC5;BARX2;MALT1;DNAJB6;IFI16;POLR2C;FYN;ASCC3;HNRNPA1;HNRNPA0;POLR2L;PPIL1;CNBP;PML;PNRC1;PDCD2;EIF3E;PFKP;PANK2;CCNK;CCNI;MT1M;PITPNA;MT1X;CCNC;UBE2L6;IKZF1;PWP1;CCAR1;RPS15;LGALS3;MT2A;RPS6KA5;RPS18;RPS6KA2;RASSF5;CDC27;CPNE1;TRIM27;FBXO7;GLUL;TRIM22;ABT1;SP110;IFRD2;KRT8;KRT7;CSNK1D;CSNK1E;RUNX3;ASRGL1;RUNX1;AZGP1;CFDP1;MT1A;XRN1;SUB1;HSBP1L1;XRN2;MT1F;MT1G;CD2BP2;MT1H;TRIM15;PREB;AURKAIP1;TRIB2;MT1E;DCUN1D5;CSTF3;SP140;MYCBP2;GSKIP;C2CD4A;TXN;HNRNPLL;UBE2J1;XRRA1;PCBP1;DHX36;DPH3;ZBED2;HIVEP2;RALGDS;STAT5A;SRPK2;EGR1;STAT5B;RABGAP1L;APOBEC3G;GADD45B;PARP14;PTK2;MANF;FUBP3;ID2;ID1;ANP32E;ID3;GRB2;CALM3;ATM;RCOR1;MAGEF1;ADIRF;N4BP2L2;PTMS;SYNCRIP;ZMYM2;ENC1;ACADS;ZHX2;IZUMO4;PARP1;PRMT2;NCOA3;CACYBP;PARP9;TOPORS;WAC;PABPC1;EEF1E1;ALDOA;MAGEH1;CSTB;SP100;SATB1;XIAP;CXCR4;CAPG;RELA;PCNP;PPP2CA;EXOSC7;SH3BGRL;SERTAD1;LMNA;METTL8;PAK2;DCPS;EXOSC1;RANBP2;SUZ12;CD74;NPM1;CDX2;GDF15;CDX1;GRHL1;BATF;MAD2L2;PRKRA;STK17A;CCNG2;TTC3;HNRNPA2B1;TCEA3;CCNG1;CTNNB1;CRTC3;PRDM2;ARID4B;UBE2Z;NR3C1;ETS1;RGS2;CCND1;BASP1;TGM2;PDIA3;MORC4;KDM2B;ARID5A;ARID5B;ADAM19;EEF1A1;PRPF4;HNRNPUL1;DKC1;UBE2V2;CMPK1;MATR3;DDX6;DDX5;VCP;RBM8A;HTRA2;PDS5A;STK4;NDRG1;ZFP36L1;STK3;SDCBP;UBB;UBD;LPXN;CYC1;UBE2F;UBE2H;UBE2I;TGFB1;SMAD3;MLKL;CBX3;NONO;HSPA6;CHCHD10;MSN;ISG15;POU2F2;CLK4;AZIN1;ISG20;DIAPH1;APPBP2;BHLHE40;UBE2N;UBA2;CYCS;TCF4;NFKBID;KDM5A;DDX3Y;CREBZF;DYRK4;USP36;CHD7;USP34;HSPB1;ADAR;CHD4;TRIAP1;HMGB1;HSPB3;CHD2;AFF3;YBX3;CHD1;ELAVL1;RBM3;SDR16C5;SENP5;UBE2Q2;TRPS1;NFKBIZ;PDE4B;RBM7;RBM5;USP47;TGIF2;GLRX3;NCBP2;PDE4C;PPP2R5C;YWHAZ;ETV6;ETV7;ELF1;ELF3;PALLD;IRF1;TERF2IP;ITGB1BP1;ATF6B;NAA20;MVP;MAT2B;PSMB10;CAND1;UGP2;TNKS2;PABPN1;HES1;GBP2;GBP4;SPEN;TCF7L2;NOS2;WTAP;BNIP3;SGTA;ARID3A;NAP1L1;SSRP1;SOD1;UFM1;KATNBL1;RGS10;CDK2AP1;SPRY2;S100P;FAM98A;LPIN1;RAN
GO_Cellular_Component_2023	Lumenal Side Of Endoplasmic Reticulum Membrane (GO:0098553)	14/27	5.449723e-08	1.280685e-06	0	0	9.753583e+00	1.631298e+02	CD74;HLA-DRB5;HM13;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;TAPBP;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Cellular_Component_2023	Membrane Raft (GO:0045121)	41/169	5.879568e-08	1.300422e-06	0	0	2.922218e+00	4.865258e+01	ITGB1;SELPLG;KCNE3;ITGB2;ITLN1;CBLB;FAIM2;FURIN;TNFRSF11A;RAP1B;PPP2CA;CD79A;LDHB;SDCBP;SHH;HYAL2;SERPINH1;STOM;FYN;JAK2;PAG1;CD55;S100A10;LYN;PRNP;ATP2B4;ARID3A;TNFRSF1B;LAX1;TGFBR2;PLSCR1;PTPRC;PRKAR1A;LCK;PPT1;ORAI1;CD48;IL6ST;MS4A1;CARD11;ABCG2
GO_Cellular_Component_2023	Phagocytic Vesicle (GO:0045335)	29/100	8.561089e-08	1.776871e-06	0	0	3.715430e+00	6.046288e+01	NCF4;TCIRG1;CORO1A;CTSS;DMBT1;RAC2;ITGAV;ATP6V0E2;B2M;RAB8B;PDIA3;ATP6V0B;ATP6V0E1;ANXA3;HLA-B;HLA-C;TAP1;CYBA;HLA-A;HLA-F;HLA-G;ATG12;HLA-E;TAPBP;FMNL1;RAB31;RAB34;SEC22B;RAB5A
GO_Cellular_Component_2023	Ficolin-1-Rich Granule Lumen (GO:1904813)	33/123	8.978867e-08	1.776871e-06	0	0	3.338587e+00	5.417126e+01	CFD;CSTB;PSMD12;VCP;ASAH1;SERPINA1;GMFG;MVP;HMGB1;CTSS;CST3;PRDX4;CAND1;ALOX5;COTL1;CTSH;OSTF1;GYG1;CTSB;GSDMD;DBNL;DYNLT1;HSPA6;EEF2;ILF2;EEF1A1;PFKL;LRG1;PSMA2;ALDOA;YPEL5;KPNB1;PAFAH1B2
GO_Cellular_Component_2023	Golgi Membrane (GO:0000139)	77/427	2.198777e-07	4.133701e-06	0	0	2.019241e+00	3.095535e+01	SLC35B2;B4GALT3;B4GALT1;CHPF;PITPNB;ICA1;SLC2A1;LDLRAD4;ABCA12;C1GALT1C1;HYAL2;BSG;AP1S2;TMED3;PMEPA1;TMED2;QSOX1;TMED7;B2M;HLA-DPA1;RHBDF1;GBP5;SLC35C1;HLA-B;HLA-C;HLA-A;ARFGAP3;HLA-F;HLA-G;RHOD;HLA-E;TAPBP;TPST2;B3GNT7;GORASP2;KDELR3;SEC22B;ST6GALNAC4;B4GALT7;ST6GALNAC6;RAB1A;COPB2;COPA;TMED10;SGMS1;GOSR2;USO1;FURIN;SGMS2;ATP2C1;LMAN1;SCFD1;FUT8;CHST12;ST3GAL4;GCNT3;MGAT1;RAB6A;GBP2;ST3GAL1;HLA-DQA1;CD55;CYTH1;SLC35A2;CD74;GALNT6;HLA-DRB5;GALNT2;SURF4;C1GALT1;IFT20;EXT2;HLA-DRA;KRAS;ACBD3;HLA-DRB1;BET1
