Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Parkinson disease	59/249	2.159195e-10	6.143892e-09	0	0	2.849291e+00	6.341415e+01	COX7B;NDUFA13;NDUFA11;COX4I1;UBE2L6;COX6A1;COX7C;TUBA1A;MAP3K5;COX8A;NDUFC1;SDHB;COX6B1;ERN1;PSMA6;NDUFS8;NDUFS7;PSMA2;NDUFS6;DDIT3;NDUFS5;UQCRC1;SLC25A5;NDUFB9;PSMD12;NDUFB7;NDUFB10;MAOA;NDUFB4;NDUFB3;NDUFB2;HTRA2;NDUFB1;COX7A2;ITPR3;TXN;UQCR10;COX5B;KLC1;COX5A;UBE2J1;GNAI2;KLC4;KLC2;UBB;MFN1;CYC1;NDUFV1;NDUFA6;NDUFA3;NDUFA2;EIF2AK3;NDUFA1;COX6C;TUBB4B;EIF2S1;UQCRQ;CYCS;CALM3
KEGG_2021_Human	Cell adhesion molecules	42/148	2.505615e-10	6.535478e-09	0	0	3.621080e+00	8.005237e+01	ITGB1;CD274;CD40;SELPLG;SDC4;ITGB2;F11R;ITGAL;ICAM1;HLA-DMA;ALCAM;HLA-DMB;CLDN23;CTLA4;ITGAV;HLA-DOA;HLA-DQA1;CD276;HLA-DPA1;HLA-DRB5;VCAM1;CADM1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;CD2;CLDN4;CLDN3;PTPRC;SELL;CD6;CLDN8;CD28;HLA-DPB1;HLA-DRA;ITGA6;CD22;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Prion disease	62/273	4.767428e-10	1.147850e-08	0	0	2.697162e+00	5.789200e+01	COX7B;NDUFA13;NDUFA11;COX4I1;NCF4;COX6A1;COX7C;PPP3CA;C8G;TUBA1A;CREB3L1;CREB3L2;RAC2;COX8A;CYBA;NDUFC1;SDHB;COX6B1;PSMA6;NDUFS8;NDUFS7;PSMA2;NDUFS6;DDIT3;IL1B;NDUFS5;UQCRC1;SLC25A5;NDUFB9;PSMD12;NDUFB7;NDUFB10;ATF6B;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX7A2;ITPR3;UQCR10;COX5B;KLC1;COX5A;KLC4;KLC2;FYN;CYC1;NDUFV1;EGR1;PRNP;NDUFA6;NDUFA3;HSPA6;NDUFA2;EIF2AK3;NDUFA1;COX6C;TUBB4B;EIF2S1;SOD1;UQCRQ;CYCS
KEGG_2021_Human	Phagosome	42/152	6.208018e-10	1.387935e-08	0	0	3.488625e+00	7.395888e+01	ITGB1;SFTPA2;NCF4;ITGB2;TCIRG1;CORO1A;THBS1;CTSS;SEC61A1;HLA-DMA;TUBA1A;HLA-DMB;ITGAV;SEC61B;HLA-DOA;ATP6V0E2;RILP;HLA-DQA1;HLA-DPA1;DYNC1H1;ATP6V1G1;HLA-DRB5;ATP6V0B;ATP6V0E1;ITGA2;HLA-B;M6PR;HLA-C;TAP1;CYBA;HLA-A;HLA-F;TUBB4B;HLA-G;HLA-E;ATP6V1B2;HLA-DPB1;HLA-DRA;SEC22B;RAB5A;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Antigen processing and presentation	28/78	6.951228e-10	1.450490e-08	0	0	5.097363e+00	1.074878e+02	CIITA;CTSS;HLA-DMA;HLA-DMB;HLA-DOA;B2M;HLA-DQA1;CTSB;HLA-DPA1;PDIA3;CD74;HLA-DRB5;HSPA6;HLA-B;HLA-C;TAP1;HLA-A;HLA-F;HLA-G;HLA-E;TAPBP;RFX5;PSME1;HLA-DPB1;PSME2;HLA-DRA;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Leishmaniasis	27/77	2.540517e-09	4.969886e-08	0	0	4.912823e+00	9.722918e+01	ITGB1;ITGB2;NCF4;RELA;HLA-DMA;HLA-DMB;HLA-DOA;JAK2;HLA-DQA1;HLA-DPA1;JAK1;HLA-DRB5;JUN;MARCKSL1;TGFB1;NOS2;IFNGR1;PRKCB;STAT1;CYBA;FOS;EEF1A1;IL1B;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Diabetic cardiomyopathy	49/203	3.731359e-09	6.529418e-08	0	0	2.910442e+00	5.648148e+01	COX7B;NDUFA13;NDUFA11;IRS1;COX4I1;NCF4;ATP2A3;SLC2A1;COX6A1;COX7C;RAC2;PDK2;COX8A;PARP1;PRKCB;CYBA;NDUFC1;SDHB;COX6B1;TGFBR2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;UQCRC1;SLC25A5;NDUFB9;NDUFB7;NDUFB10;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR10;COX5B;COX5A;RELA;CYC1;NDUFV1;SMAD3;TGFB1;NDUFA6;NDUFA3;NDUFA2;NDUFA1;COX6C;COL1A1;UQCRQ
KEGG_2021_Human	NF-kappa B signaling pathway	32/104	3.754937e-09	6.529418e-08	0	0	4.048780e+00	7.854713e+01	CD40;CXCL8;TRADD;LY96;XIAP;CXCL1;TNFRSF11A;TNFRSF13C;CXCL3;CXCL2;MALT1;RELA;ICAM1;TRIM25;LYN;UBE2I;VCAM1;GADD45B;PARP1;PRKCB;CFLAR;TICAM1;NFKB2;CYLD;LCK;TRAF3;IL1B;TRAF5;ATM;LTB;CARD11;BIRC3
KEGG_2021_Human	Allograft rejection	18/38	4.375726e-09	7.208433e-08	0	0	8.164480e+00	1.571433e+02	CD40;HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	NOD-like receptor signaling pathway	45/181	6.019693e-09	9.420820e-08	0	0	3.023469e+00	5.722892e+01	CXCL8;XIAP;ITPR3;CXCL1;TXN;ANTXR2;CXCL3;CXCL2;TANK;RELA;TBK1;CASP8;CASP5;IFI16;NAMPT;CASP4;CASP1;MFN1;GBP2;GBP1;GBP4;CTSB;JAK1;GBP3;IFNAR2;GSDMD;GBP5;JUN;DEFA6;RIPK2;STAT1;DEFA5;IL18;CYBA;TICAM1;ATG12;OAS2;TRAF3;IL1B;OAS3;TRAF5;TXNIP;CARD16;DEFB4A;BIRC3
KEGG_2021_Human	Type I diabetes mellitus	19/43	6.943080e-09	1.034426e-07	0	0	7.183746e+00	1.349504e+02	HLA-DRB5;ICA1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;HLA-DMA;HLA-DMB;IL1B;CD28;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Toxoplasmosis	33/112	7.270725e-09	1.034426e-07	0	0	3.805789e+00	7.131824e+01	ITGB1;CD40;CIITA;LAMA1;LY96;XIAP;RELA;GNAI2;HLA-DMA;CASP8;HLA-DMB;ALOX5;HLA-DOA;JAK2;HLA-DQA1;HLA-DPA1;JAK1;MAP2K3;HLA-DRB5;TGFB1;NOS2;IFNGR1;STAT1;IL10RA;HSPA6;STAT3;HLA-DPB1;CYCS;HLA-DRA;ITGA6;HLA-DRB1;BIRC3;HLA-DQB1
KEGG_2021_Human	Huntington disease	64/306	8.286184e-09	1.127642e-07	0	0	2.425791e+00	4.514075e+01	COX7B;NDUFA13;NDUFA11;COX4I1;COX6A1;COX7C;DNALI1;TUBA1A;CASP8;CREB3L1;RB1CC1;CREB3L2;MAP3K5;TGM2;COX8A;GPX2;GPX8;NDUFC1;SDHB;COX6B1;ERN1;PSMA6;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;UQCRC1;PPARG;SLC25A5;DCTN6;NDUFB9;PSMD12;NDUFB7;NDUFB10;HDAC1;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR10;COX5B;KLC1;COX5A;KLC4;KLC2;POLR2C;AP2S1;CYC1;PPARGC1A;NDUFV1;POLR2L;NDUFA6;NDUFA3;NDUFA2;NDUFA1;COX6C;TUBB4B;SOD2;SOD1;UQCRQ;CYCS;RCOR1
KEGG_2021_Human	Pathways of neurodegeneration	87/475	1.732215e-08	2.259097e-07	0	0	2.064340e+00	3.689240e+01	CHRM3;COX7B;NDUFA13;NDUFA11;COX4I1;WDR41;ATP2A3;UBE2L6;COX6A1;COX7C;DNALI1;PPP3CA;TBK1;TUBA1A;CASP8;RB1CC1;MAP3K5;MAP2K3;COX8A;MAP2K1;GPX2;PRKCB;GPX8;NDUFC1;CSNK1E;TNFRSF1B;SDHB;COX6B1;ERN1;PSMA6;NDUFS8;NDUFS7;PSMA2;NDUFS6;DDIT3;IL1B;NDUFS5;UQCRC1;SLC25A5;DCTN6;NDUFB9;RAB1A;PSMD12;VCP;NDUFB7;NDUFB10;NDUFB4;NDUFB3;NDUFB2;DERL1;NDUFB1;HTRA2;ITPR3;COX7A2;UQCR10;KLC1;COX5B;TANK;COX5A;RELA;UBE2J1;KLC4;KLC2;UBB;DVL1;MFN1;CYC1;BID;NDUFV1;PRNP;NDUFA6;NOS2;NDUFA3;NDUFA2;EIF2AK3;NDUFA1;TUBB4B;COX6C;EIF2S1;SOD1;UQCRQ;CTNNB1;CYCS;CALM3;KRAS;RAB5A;NOX1
KEGG_2021_Human	TNF signaling pathway	32/112	2.771139e-08	3.469466e-07	0	0	3.642276e+00	6.338079e+01	ATF6B;TRADD;CXCL1;CXCL3;CXCL2;RELA;ICAM1;SOCS3;RPS6KA5;CASP8;CASP10;CREB3L1;CREB3L2;MAP3K8;JUNB;MAP3K5;MAP2K3;MAP2K1;JUN;EDN1;JAG1;VCAM1;MLKL;CCL20;FOS;CFLAR;TNFRSF1B;TRAF3;IL1B;IRF1;TRAF5;BIRC3
KEGG_2021_Human	Graft-versus-host disease	18/42	3.113621e-08	3.748321e-07	0	0	6.802220e+00	1.175757e+02	HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;HLA-DMA;HLA-DMB;IL1B;CD28;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Th1 and Th2 cell differentiation	28/92	4.541236e-08	5.264470e-07	0	0	3.979209e+00	6.727840e+01	CD3G;RBPJ;CD3D;RELA;PPP3CA;HLA-DMA;HLA-DMB;HLA-DOA;JAK2;HLA-DQA1;HLA-DPA1;JAK1;STAT5A;STAT5B;HLA-DRB5;JUN;JAG1;IFNGR1;STAT1;NFATC1;FOS;RUNX3;LCK;IL2RA;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	45/193	4.867052e-08	5.440668e-07	0	0	2.776457e+00	4.675051e+01	RB1;CXCL8;TRADD;ITPR3;CXCL1;CXCL3;HIF1A;CXCL2;RELA;ICAM1;PPP3CA;TBK1;CASP8;GNG2;CCND1;UBB;GNG7;JAK2;BID;JAK1;LYN;IFNAR2;TCF7L2;JUN;MAP2K1;IFNGR1;STAT1;STAT3;HLA-B;HLA-C;NFATC1;HLA-A;FOS;HLA-F;TICAM1;HLA-G;HLA-E;CLEC2B;TRAF3;CTNNB1;CYCS;CALM3;KRAS;GNB5;IL6ST
KEGG_2021_Human	Hematopoietic cell lineage	29/99	6.714326e-08	7.246841e-07	0	0	3.768718e+00	6.224579e+01	CD3G;CD3D;HLA-DMA;HLA-DMB;ANPEP;CD19;CD38;CD37;HLA-DOA;HLA-DQA1;CD55;HLA-DPA1;HLA-DRB5;ITGA2;CD2;FCER2;CD5;IL1B;IL2RA;CD7;HLA-DPB1;HLA-DRA;CD9;ITGA6;MS4A1;CD22;HLA-DRB1;CD44;HLA-DQB1
KEGG_2021_Human	Alzheimer disease	70/369	1.061442e-07	1.107437e-06	0	0	2.147175e+00	3.448033e+01	CHRM3;COX7B;NDUFA13;NDUFA11;IRS1;COX4I1;ATP2A3;IRS2;COX6A1;COX7C;PPP3CA;TUBA1A;CASP8;RB1CC1;MAP3K5;COX8A;MAP2K1;NDUFC1;CSNK1E;SDHB;COX6B1;ERN1;BACE2;PSMA6;NDUFS8;NDUFS7;PSMA2;NDUFS6;DDIT3;IL1B;NDUFS5;UQCRC1;SLC25A5;NDUFB9;PSMD12;NDUFB7;NDUFB10;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX7A2;ITPR3;UQCR10;COX5B;KLC1;COX5A;RELA;APH1A;KLC4;KLC2;DVL1;CYC1;BID;NDUFV1;NDUFA6;NOS2;NDUFA3;NDUFA2;EIF2AK3;NDUFA1;COX6C;TUBB4B;EIF2S1;UQCRQ;CTNNB1;CYCS;CALM3;KRAS;NOX1
KEGG_2021_Human	Thermogenesis	50/232	1.303752e-07	1.316369e-06	0	0	2.510285e+00	3.979516e+01	COX7B;NDUFA13;NDUFA11;COX4I1;COX6A1;COX7C;RPS6KA3;CREB3L1;RPS6KA2;CREB3L2;MAP3K5;COX8A;MAP2K3;ACSL4;NDUFC1;ACSL3;SDHB;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;UQCRC1;PPARG;NDUFB9;NDUFB7;NDUFB10;NDUFB4;COX17;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR10;COX5B;COX5A;CYC1;PPARGC1A;NDUFV1;COA3;COA1;NDUFA6;NDUFA3;NDUFA2;NDUFA1;COX6C;RHEB;UQCRQ;GRB2;KRAS
KEGG_2021_Human	Inflammatory bowel disease	22/65	1.542490e-07	1.508748e-06	0	0	4.644743e+00	7.285140e+01	HLA-DRB5;JUN;SMAD3;TGFB1;IFNGR1;STAT1;STAT3;IL18;RORA;NFATC1;RELA;HLA-DMA;HLA-DMB;IL1B;IL21R;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Salmonella infection	52/249	2.127443e-07	2.017847e-06	0	0	2.412356e+00	3.706144e+01	CXCL8;TRADD;BRK1;GCC2;TUBA1A;CASP8;CASP5;CASP4;TNFSF10;CASP1;MAP2K3;ACTR3;MAP2K1;DYNLT1;RIPK2;DYNLT3;IL18;RHOG;RHOH;FOS;IL1B;ELMO1;ARL8A;ARL8B;BIRC3;DCTN6;LY96;TXN;KLC1;RELA;KLC4;KLC2;MYO6;FLNA;NCKAP1L;SNX9;RILP;CYTH1;S100A10;GSDMD;DYNC1H1;TCF7L2;JUN;MLKL;M6PR;TUBB4B;PTPRC;ARPC2;CTNNB1;CYCS;ACBD3;RAB5A
KEGG_2021_Human	Legionellosis	20/57	2.877977e-07	2.649432e-06	0	0	4.903904e+00	7.385774e+01	RAB1A;VCP;CXCL8;SAR1A;BNIP3;ITGB2;HSPA6;IL18;CXCL1;CXCL3;CXCL2;CLK4;RELA;NFKB2;EEF1A1;CASP8;IL1B;CASP1;CYCS;SEC22B
KEGG_2021_Human	Human cytomegalovirus infection	48/225	3.178295e-07	2.842304e-06	0	0	2.476104e+00	3.704686e+01	RB1;CXCL8;ATF6B;ROCK1;TRADD;PXN;CXCR4;ITPR3;RELA;GNAI2;AKAP13;PPP3CA;TBK1;CASP8;GNG2;CCND1;CREB3L1;GNG7;CREB3L2;RAC2;ITGAV;BID;B2M;JAK1;PDIA3;MAP2K1;PRKCB;IL10RA;STAT3;HLA-B;HLA-C;TAP1;NFATC1;HLA-A;HLA-F;HLA-G;PTK2;HLA-E;TAPBP;RHEB;IL1B;TRAF5;CTNNB1;CYCS;CALM3;GRB2;KRAS;GNB5
KEGG_2021_Human	Autoimmune thyroid disease	19/53	3.868171e-07	3.363160e-06	0	0	5.068058e+00	7.483147e+01	CD40;HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;CTLA4;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	45/212	8.503480e-07	7.193484e-06	0	0	2.457954e+00	3.435634e+01	TRADD;PXN;CUL1;CXCR4;CD3G;ITPR3;CD3D;RELA;GNAI2;PPP3CA;TBK1;CASP8;GNG2;GNG7;AP1S2;RAC2;BID;B2M;PAK2;MAP2K3;PDIA3;JUN;MAP2K1;APOBEC3G;PRKCB;HLA-B;HLA-C;TAP1;NFATC1;HLA-A;FOS;HLA-F;TNFRSF1B;HLA-G;PTK2;HLA-E;TAPBP;BST2;DDB1;TRAF5;CYCS;ATM;CALM3;KRAS;GNB5
KEGG_2021_Human	Intestinal immune network for IgA production	17/48	1.917078e-06	1.579067e-05	0	0	4.969222e+00	6.541836e+01	IL15RA;CD40;HLA-DRB5;TGFB1;CXCR4;TNFRSF13C;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;HLA-DRA;HLA-DOA;CCL28;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Tuberculosis	39/180	2.635752e-06	2.115360e-05	0	0	2.518982e+00	3.235970e+01	CIITA;TRADD;ITGB2;LSP1;TCIRG1;CORO1A;CTSS;MALT1;RELA;PPP3CA;HLA-DMA;CASP8;HLA-DMB;CASP10;HLA-DOA;JAK2;BID;HLA-DQA1;HLA-DPA1;JAK1;CD74;HLA-DRB5;ATP6V0B;TGFB1;NOS2;IFNGR1;RIPK2;STAT1;IL10RA;IL18;IL1B;RFX5;HLA-DPB1;CYCS;HLA-DRA;CALM3;RAB5A;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	Apoptosis	33/142	3.085794e-06	2.384674e-05	0	0	2.753707e+00	3.494096e+01	TRADD;HTRA2;XIAP;ITPR3;CTSS;RELA;CASP8;TUBA1A;CASP10;LMNA;TNFSF10;CTSH;BID;CTSC;MAP3K5;MCL1;CTSB;MAP2K1;JUN;DFFA;GADD45B;PARP1;EIF2AK3;FOS;CFLAR;EIF2S1;ERN1;DDIT3;CYCS;ATM;BIRC6;KRAS;BIRC3
KEGG_2021_Human	Lipid and atherosclerosis	44/215	3.123695e-06	2.384674e-05	0	0	2.345388e+00	2.973130e+01	CD40;CXCL8;NCF4;LY96;CXCL1;CXCL3;TANK;CXCL2;RELA;ICAM1;RAP1B;PPP3CA;TBK1;CASP8;TNFSF10;CASP1;JAK2;BID;MAP3K5;LYN;MAP2K3;JUN;VCAM1;STAT3;HSPA6;EIF2AK3;IL18;NFATC1;CYBA;FOS;TICAM1;POU2F2;SOD2;EIF2S1;PTK2;ERN1;TRAF3;DDIT3;IL1B;CYCS;CALM3;PPARG;KRAS;NOX1
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	26/100	3.824883e-06	2.824986e-05	0	0	3.190640e+00	3.979999e+01	CXCL8;RELA;ICAM1;CCND1;PIM1;JAK2;STAT5A;EGR1;STAT5B;JUN;EDN1;SMAD3;TGFB1;VCAM1;PRKCB;STAT1;STAT3;FN1;NFATC1;F3;TGFBR2;COL1A1;DIAPH1;IL1B;KRAS;NOX1
KEGG_2021_Human	Viral carcinogenesis	42/203	3.880971e-06	2.824986e-05	0	0	2.376738e+00	2.961278e+01	RB1;SP100;HDAC3;ATF6B;HDAC1;TRADD;PXN;CHD4;RBPJ;RELA;GTF2E2;HDAC7;CASP8;CCND1;CREB3L1;CREB3L2;YWHAG;JAK1;LYN;STAT5A;STAT5B;JUN;CDKN2B;ACTN1;STAT3;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;YWHAZ;HLA-E;NFKB2;DDB1;HNRNPK;TRAF3;RASA2;TRAF5;REL;GRB2;KRAS;IL6ST
KEGG_2021_Human	Measles	31/139	1.471499e-05	1.046771e-04	0	0	2.608261e+00	2.902120e+01	TRADD;CBLB;ADAR;CD3G;CD3D;RELA;TBK1;CASP8;CCND1;BID;SLAMF1;JAK1;IFNAR2;STAT5A;STAT5B;JUN;STAT1;HSPA6;STAT3;EIF2AK3;MSN;FOS;EIF2S1;OAS2;TRAF3;IL1B;OAS3;IL2RA;CD28;CYCS;EIF3H
