Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Gene Expression (GO:0010467)	66/296	3.020183e-10	1.212466e-07	0	0	2.636617e+00	5.779605e+01	RPL4;NXT1;RPL31;CELF2;HNRNPU;ADAR;RPL8;RPL7;RPS15;MRPL41;RBM3;SYNCRIP;MRPL3;ALKBH5;CASP8;RPS19;RPS18;CASP10;DUOXA2;CASP4;RPL36;CASP1;RPL35;RPLP2;RPL38;MRPL9;RBM5;AGFG1;TGM2;DDX17;RPS9;NCBP2;TESC;RPSA;EEF1A1;PRPF4;HNRNPUL1;DKC1;XRN2;DNAJB11;RPL37A;RPL29;FYTTD1;RBM8A;MRPL18;FURIN;MRPL12;RPS4Y1;GSPT1;LMF2;EXOSC7;PABPN1;EXOSC1;RPL41;RBPMS;GALNT2;MRPL23;RPS26;SETX;RPS28;GOLPH3;HNRNPK;RPS29;HNRNPF;HNRNPA2B1;RPS21
GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	39/134	4.806617e-10	1.768835e-07	0	0	3.748329e+00	8.042362e+01	BLK;KHDRBS1;CD3G;PTPRJ;CD3D;MALT1;CD79B;CD79A;CD19;ZC3H12A;NFKBIZ;PDE4B;CD38;CTLA4;NCKAP1L;FYN;CD276;HLA-DPA1;BTNL8;BTN2A2;BTN3A1;PRKCB;BTN2A1;RIPK2;BTNL3;BTN3A3;HLA-A;BTN3A2;LAX1;RC3H2;PTPRC;WNK1;LCK;CD28;UBE2N;NFKBID;MS4A1;HLA-DRB1;SPG21
GO_Biological_Process_2023	Aerobic Respiration (GO:0009060)	24/59	5.859117e-10	1.990297e-07	0	0	6.234239e+00	1.325265e+02	NDUFB9;NDUFA13;SURF1;NDUFB7;NDUFA6;NDUFA11;C2ORF69;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;CHCHD10;NDUFC1;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;UQCRC1;NDUFV1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	97/525	1.633582e-09	5.152784e-07	0	0	2.092716e+00	4.234086e+01	SLC35B2;GOLT1B;RPS15;TBK1;TFG;CPNE1;TNFSF10;TRIM25;PIM2;TRIM22;TGM2;PRKCB;SHISA5;TICAM1;DDIT3;S100A4;CARD16;S100A9;CARD11;MST1R;TXN;MTDH;UBD;DHX36;HEXIM1;LYN;OSBPL8;FIS1;NDFIP1;TGFB1;RBPMS;NEK6;FN1;PTK2;BST2;MFHAS1;PTPRC;REL;UBE2N;CD27;HPSE;HLA-DRB1;ITGB1;CD40;PLEKHF1;IL26;TRADD;PTPRJ;HMGB1;AKAP13;CASP8;CASP10;FFAR4;CASP1;ITGAV;CCR7;JAK2;PARP1;RIPK2;IL18;LCK;IL1B;TRAF5;PELI1;HCLS1;TERF2IP;PPARG;ITGB1BP1;LTB;TMEM106A;BIRC3;AVPI1;NFAT5;HDAC3;ROCK1;LRRC19;SLC20A1;ATP2C1;THBS1;MALT1;RELA;TIFA;FLNA;BID;APOL2;CD74;TCF7L2;GDF15;LAPTM5;CFLAR;SOD1;P2RX5;GOLPH3;SPRY2;TRIM38;LAMTOR4;LIMS1
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	40/148	3.192856e-09	9.399768e-07	0	0	3.380952e+00	6.613937e+01	IFITM3;IFITM1;CD40;IFITM2;IFI6;NLRC5;DDX60L;DDX60;LYST;TANK;IFIT3;RELA;TBK1;IFI16;G3BP1;CASP1;GBP2;IFNAR2;BNIP3L;GBP5;APOBEC3G;MLKL;STAT1;BNIP3;ISG15;RNASE1;BST2;ISG20;NT5C3A;MOV10;PLSCR1;CNOT7;PTPRC;ZNFX1;OAS2;TRAF3;IRF1;OAS3;DDIT4;TRIM31
GO_Biological_Process_2023	Protein Transport (GO:0015031)	66/313	3.444294e-09	9.506250e-07	0	0	2.452801e+00	4.779662e+01	TMEM167A;PDCD6;GCC2;CD3G;ABCA12;CHMP1B;TMED3;TMED2;VPS35;TMED7;SIL1;ARL5A;RAB8B;PRKCB;ARRDC2;ANK3;ARFGAP3;PDIA4;ARL4C;RAB31;RAB34;SCG5;TXNIP;PREB;PPARG;ZG16;VAMP5;MACF1;COPB2;RAB1A;COPA;TMED10;SAR1A;STXBP1;USO1;SEL1L;ARL1;STX11;GGA2;NEURL1B;SCFD1;MYO6;RAB24;RAB29;SNX9;ROMO1;RAB6A;RILP;SEC31A;CTSA;GSDMD;CD74;NPM1;IL10RA;SURF4;CMTM6;AP3D1;LAPTM5;EHD1;IFT22;GOLPH3;KRT18;PPT1;CHMP2A;UNC119;RAB5A
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	26/74	4.756359e-09	1.235534e-06	0	0	4.926039e+00	9.440153e+01	CD274;CD40;IRS2;TNFRSF13C;SLC7A1;HLA-DMB;CD38;NCKAP1L;EPHB2;JAK2;TNFRSF4;HLA-DPA1;CD276;CD74;ANXA1;VCAM1;CD70;IL18;HLA-E;CCDC88B;PTPRC;CD6;IL1B;GPR183;CD28;IL6ST
GO_Biological_Process_2023	Oxidative Phosphorylation (GO:0006119)	23/63	1.577155e-08	3.869287e-06	0	0	5.223571e+00	9.384176e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA11;C2ORF69;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;CHCHD10;NDUFC1;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;UQCRC1;NDUFV1
GO_Biological_Process_2023	T Cell Receptor Signaling Pathway (GO:0050852)	29/95	2.435308e-08	5.498901e-06	0	0	3.998017e+00	7.008766e+01	KHDRBS1;CD3G;PTPRJ;CD3D;MALT1;NFKBIZ;ZC3H12A;PDE4B;CTLA4;FYN;HLA-DPA1;CD276;BTNL8;BTN3A1;BTN2A2;RIPK2;BTN2A1;BTN3A3;BTNL3;BTN3A2;HLA-A;RC3H2;PTPRC;LCK;WNK1;CD28;UBE2N;NFKBID;HLA-DRB1
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	45/189	2.490444e-08	5.498901e-06	0	0	2.854220e+00	4.997231e+01	IFITM3;IFITM1;CD40;IFITM2;IFI6;NLRC5;DDX60L;DDX60;LYST;TANK;IFIT3;RELA;TBK1;IFI16;G3BP1;CASP1;TRIM25;TRIM26;GBP2;IFNAR2;BNIP3L;GBP5;APOBEC3G;MLKL;STAT1;BNIP3;ISG15;RNASE1;PML;BST2;ISG20;NT5C3A;MOV10;PLSCR1;CNOT7;PTPRC;ZNFX1;OAS2;TRAF3;IRF1;OAS3;DDIT4;UBE2N;TRIM15;TRIM31
GO_Biological_Process_2023	Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	11/16	2.642712e-08	5.557247e-06	0	0	1.990397e+01	3.473019e+02	COX8A;COX7B;COX4I1;CYCS;COX7A2;COX5B;COX6A1;COX6C;COX5A;COX7C;COX6B1
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	31/107	3.181776e-08	6.386692e-06	0	0	3.713106e+00	6.410024e+01	CD274;DOCK8;TNFRSF13C;SLC7A1;HLA-DMA;HLA-DMB;MDK;NCKAP1L;CCR7;HLA-DOA;JAK2;B2M;HLA-DQA1;CD276;HLA-DPA1;HLA-DRB5;VCAM1;ANXA1;CD70;RHOH;HLA-A;CCDC88B;PTPRC;CD6;LCK;IL1B;CD28;HLA-DRA;CD47;IL6ST;HLA-DRB1
GO_Biological_Process_2023	Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)	16/34	3.589513e-08	6.891866e-06	0	0	8.056452e+00	1.381090e+02	NDUFB9;NDUFB7;NDUFA6;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFV1
GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	37/144	5.246653e-08	9.653841e-06	0	0	3.151961e+00	5.283660e+01	ACVRL1;CXCL8;ROCK1;LAMA1;PDE3B;C2CD4A;CXCR4;PTPRJ;RND1;PPP2CA;PPP3CA;MDK;RAC2;LPXN;CCR7;ITGAV;EPHB2;CYTIP;CYTH1;EPHB3;TGM2;PLXNA3;LYN;PPP1R12A;YTHDF2;TESC;TNFRSF18;IL18;RHOD;PTK2;SAA1;PKP4;ATM;ITGB1BP1;TGFBI;P4HB;EPHA2
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	52/240	6.138428e-08	1.084292e-05	0	0	2.529119e+00	4.199883e+01	RB1;CELF1;TRADD;RORA;AHR;ETS1;LGALS2;MDK;HYAL2;CASP4;NFKBIZ;FFAR4;CASP1;VPS35;SLC39A8;JAK2;GGT1;GPSM3;ANXA1;IL18;IL16;TNFRSF1B;PSMA6;IL1B;NINJ1;PPARG;CD47;CARD16;LCP1;S100A9;BIRC3;REG3A;AKNA;LRRC19;XIAP;RELA;SBNO2;CAMK2N1;DDT;ALOX5;GSDMD;IL10RA;STAT3;PLA2G2A;NR1H4;NR1H3;KLF4;CYLD;MFHAS1;OTULIN;SAA1;CD200
GO_Biological_Process_2023	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	20/53	7.130074e-08	1.211016e-05	0	0	5.499541e+00	9.050242e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC1;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFV1
GO_Biological_Process_2023	Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	11/18	1.591415e-07	2.602847e-05	0	0	1.421554e+01	2.225226e+02	PDIA3;HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DRA;TAPBPL;HLA-DOA;HLA-DQA1;HLA-DRB1;TAPBP;HLA-DPA1
GO_Biological_Process_2023	Regulation Of Type II Interferon Production (GO:0032649)	26/87	2.039467e-07	3.216531e-05	0	0	3.873420e+00	5.967161e+01	CD274;HMGB1;RASGRP1;ZC3H12A;PDE4B;CCR7;TRIM27;JAK2;HAVCR2;HLA-DPA1;CD276;SLAMF1;PRNP;BTN3A1;IL18;LAPTM5;NR1H4;ISG15;BTN3A2;HLA-A;CD2;SLC7A5;DDIT3;IL1B;CD47;HLA-DRB1
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	24/77	2.491906e-07	3.794571e-05	0	0	4.112826e+00	6.253571e+01	CD274;ANXA1;VCAM1;SDC4;CD70;PLA2G2A;TNFRSF13C;TNFRSF1B;HLA-G;SLC7A1;CCDC88B;LGALS3;HLA-DMB;PTPRC;CD6;IL1B;CD28;NCKAP1L;JAK2;IL6ST;HLA-DRB1;HLA-DPA1;IDO1;CD276
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	17/44	4.577878e-07	6.738636e-05	0	0	5.706673e+00	8.329951e+01	NFAT5;HLA-DRB5;ITGB2;ETS1;RELA;CCDC88B;HLA-DMA;HLA-DMB;MDK;LCK;HLA-DRA;CD47;HLA-DOA;HLA-DQA1;CD44;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Cotranslational Protein Targeting To Membrane (GO:0006613)	9/13	4.834173e-07	6.754405e-05	0	0	2.033702e+01	2.957487e+02	SRP19;SEC61A1;TRAM1;SRP72;SSR2;SRP54;SSR1;SIL1;SEC63
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	14/31	4.894496e-07	6.754405e-05	0	0	7.456963e+00	1.083496e+02	HLA-DRB5;HLA-A;HLA-F;CTSS;HLA-E;HLA-DMA;MFSD6;HLA-DMB;HLA-DRA;CTSE;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	20/60	7.424408e-07	9.935208e-05	0	0	4.535354e+00	6.400891e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC1;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFV1
GO_Biological_Process_2023	Response To Lipopolysaccharide (GO:0032496)	37/159	7.722971e-07	1.003078e-04	0	0	2.762107e+00	3.887361e+01	CD274;CXCL8;LY96;CXCL1;TNFRSF11A;HMGB1;CXCL3;CXCL2;CDC73;RELA;RPS6KA3;SBNO2;PABPN1;ZC3H12A;CASP1;PDE4B;FBXO3;S100A14;JAK2;GBP2;GBP3;HNRNPA0;DEFA6;NOS2;DEFA5;NR1H3;TICAM1;TNFRSF1B;SLPI;CD6;IL1B;TNIP3;PELI1;ADAM9;CARD16;S100A9;PF4
GO_Biological_Process_2023	Regulation Of Cytokine Production (GO:0001817)	38/167	9.983452e-07	1.259626e-04	0	0	2.683142e+00	3.707343e+01	IL26;LRRC19;HILPDA;RPS6KA5;TBK1;CASP8;IFI16;ALOX5;FFAR4;CCR7;CD276;LYN;SRGN;BTNL8;AFAP1L2;ANXA1;BTN2A2;CADM1;BTN3A1;NOS2;BTN2A1;HLA-B;BTNL3;ISG15;BTN3A3;BTN3A2;TNFRSF1B;BATF;SOD1;CCDC88B;TWSG1;PTPRC;RGCC;TRAF3;CD28;SAA1;CD47;HLA-DRB1
GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	31/124	1.171410e-06	1.436929e-04	0	0	3.031488e+00	4.140195e+01	CD274;CXCL8;LY96;CXCL1;HMGB1;CXCL3;CXCL2;CDC73;RELA;MTDH;SBNO2;PABPN1;ZC3H12A;CASP1;PDE4B;GBP2;GBP3;LYN;TGFB1;DEFA6;DEFA5;IL18;NR1H3;TICAM1;TNFRSF1B;CD6;IL1B;TNIP3;ADAM9;CARD16;PF4
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	31/126	1.693362e-06	2.021051e-04	0	0	2.967336e+00	3.943232e+01	USP36;HDAC3;SAR1A;UBE2D3;ITGB2;HTRA2;OAZ2;TM9SF4;NPEPPS;BAG3;HYAL2;ZC3H12A;CHP2;RAC2;RAB29;FLNA;FYN;EMD;SH3GLB1;FIS1;PRNP;SMAD3;TGFB1;TMEM30A;ANK3;SLC51B;IL1B;HCLS1;ITGB1BP1;RHOU;RAN
GO_Biological_Process_2023	Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	16/43	1.799331e-06	2.091013e-04	0	0	5.368280e+00	7.101211e+01	COX8A;COX7B;COX4I1;COX7A2;UQCR10;COX5B;COX6A1;COX6C;COX5A;COX7C;COX6B1;UQCRQ;UQCRC1;CYCS;CYC1;PPARGC1A
GO_Biological_Process_2023	NADH Dehydrogenase Complex Assembly (GO:0010257)	18/53	1.939435e-06	2.141136e-04	0	0	4.661525e+00	6.131357e+01	NDUFB9;NDUFA13;NDUFB7;COA1;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC1;NDUFS8;NDUFS7;NDUFS5
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	18/53	1.939435e-06	2.141136e-04	0	0	4.661525e+00	6.131357e+01	NDUFB9;NDUFA13;NDUFB7;COA1;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC1;NDUFS8;NDUFS7;NDUFS5
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	23/80	2.138648e-06	2.303480e-04	0	0	3.662194e+00	4.781118e+01	IFITM3;GBP5;CD74;CD40;CIITA;IFITM1;SP100;IFITM2;SLC22A5;CCL20;STAT1;CXCL16;BST2;SYNCRIP;NUB1;KYNU;UBD;CASP1;CD47;GBP2;GBP1;GBP4;HLA-DPA1
GO_Biological_Process_2023	Protein N-linked Glycosylation (GO:0006487)	20/64	2.347126e-06	2.467835e-04	0	0	4.122130e+00	5.343237e+01	B4GALT1;RPN2;PMM1;TUSC3;PDCD6;ENTPD5;DERL3;ALG5;SRD5A3;DDOST;TMEM165;UBE2J1;FUT8;OSTC;PGM3;STT3A;SLC39A8;MGAT1;B4GALT7;ST3GAL1
GO_Biological_Process_2023	Positive Regulation Of T Cell Proliferation (GO:0042102)	20/65	3.073746e-06	3.149531e-04	0	0	4.030303e+00	5.115508e+01	CD274;ANXA1;VCAM1;CD70;IL18;HMGB1;TNFRSF13C;SLC7A1;CCDC88B;PPP3CA;HLA-DMB;PTPRC;CD6;IL1B;CD28;NCKAP1L;JAK2;IL6ST;HLA-DPA1;CD276
GO_Biological_Process_2023	RNA Metabolic Process (GO:0016070)	28/111	3.138119e-06	3.149531e-04	0	0	3.065055e+00	3.884003e+01	RNASEH2B;DDX24;CELF2;HNRNPU;ADAR;RBM3;EXOSC7;SYNCRIP;RNASEH1;PABPN1;ZC3H12A;DHX36;RBM5;EXOSC1;DDX17;RBPMS;DICER1;RNASE1;ISG20;SETX;PRPF4;HNRNPK;HNRNPUL1;AGO3;DKC1;HNRNPF;XRN2;ANG
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	22/78	5.002621e-06	4.855855e-04	0	0	3.563917e+00	4.349957e+01	IFNGR1;STAT3;HSPB1;LY96;PTPRJ;CYBA;HMGB1;RASGRP1;THBS1;HLA-E;CD2;PTPRC;FRMD8;OAS2;DDT;OAS3;LCP1;EPHB2;JAK2;TMEM106A;HAVCR2;PF4
