Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathway_2023_Human	Overview Of Proinflammatory And Profibrotic Mediators WP5095	12/129	9.676053e-05	2.153974e-03	0	0	4.073770e+00	3.765497e+01	IL1RN;CXCL11;CXCL8;CCL11;CCL20;IL1B;MMP3;SPP1;CXCL1;CXCL3;CXCL2;MMP9
WikiPathway_2023_Human	Transcription Factor Regulation In Adipogenesis WP3599	5/22	1.772198e-04	3.780688e-03	0	0	1.157635e+01	9.999792e+01	CEBPB;CEBPD;LPIN1;PPARGC1A;PCK2
WikiPathway_2023_Human	Hepatitis C And Hepatocellular Carcinoma WP3646	7/49	2.025391e-04	4.088475e-03	0	0	6.578093e+00	5.594391e+01	CXCL8;COL4A2;NOS2;PODXL;HIF1A;CD44;BIRC3
WikiPathway_2023_Human	Photodynamic Therapy Induced NF kB Survival Signaling WP3617	6/35	2.076179e-04	4.088475e-03	0	0	8.154823e+00	6.915136e+01	CXCL8;IL1B;MMP3;CXCL2;MMP9;BIRC3
WikiPathway_2023_Human	Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy WP5373	7/50	2.305011e-04	4.370983e-03	0	0	6.424784e+00	5.380921e+01	COL1A1;CEBPB;COL3A1;SPP1;JAK2;HIF1A;FGFR3
WikiPathway_2023_Human	Immune Infiltration In Pancreatic Cancer WP5285	6/39	3.835197e-04	7.012932e-03	0	0	7.164888e+00	5.635986e+01	CXCL8;CCL20;REG4;IL1B;CXCL1;MMP9
WikiPathway_2023_Human	Nanomaterial Induced Inflammasome Activation WP3890	3/7	5.043180e-04	8.737379e-03	0	0	2.942052e+01	2.233695e+02	IL1B;CASP1;TLR4
WikiPathway_2023_Human	Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218	8/74	5.119558e-04	8.737379e-03	0	0	4.787879e+00	3.627906e+01	IFITM1;CD40;XBP1;FCRL5;BCL6;ITGAX;PRDM1;TLR4
WikiPathway_2023_Human	IL6 Signaling Pathway WP364	6/43	6.586975e-04	1.087913e-02	0	0	6.388992e+00	4.680094e+01	SOCS3;STAT1;IRF1;PRDM1;TIMP1;JAK2
WikiPathway_2023_Human	Inflammatory Response Pathway WP453	5/30	8.133663e-04	1.264118e-02	0	0	7.868687e+00	5.598043e+01	COL1A1;CD40;COL3A1;COL1A2;IL2RA
WikiPathway_2023_Human	Spinal Cord Injury WP2431	10/119	8.147636e-04	1.264118e-02	0	0	3.630594e+00	2.582301e+01	MMP12;CXCL8;NOS2;COL4A1;IL1B;CXCL1;LILRB3;CXCL2;MMP9;TLR4
WikiPathway_2023_Human	PI3K Akt Signaling Pathway WP4172	19/338	9.213336e-04	1.387420e-02	0	0	2.375139e+00	1.660148e+01	CSF3R;VWF;TNC;PRLR;HSP90B1;COL1A1;COL1A2;COL4A2;COL4A1;IL2RA;CREB3L2;DDIT4;SPP1;COL6A3;PCK1;JAK2;TLR4;FGFR3;PCK2
WikiPathway_2023_Human	Chronic Hyperglycemia Impairment Of Neuron Function WP5283	6/46	9.501429e-04	1.389923e-02	0	0	5.908907e+00	4.111948e+01	MMP12;MMP7;NOS2;MMP3;MMP9;MMP10
WikiPathway_2023_Human	Tryptophan Metabolism WP465	5/33	1.273742e-03	1.718592e-02	0	0	7.024531e+00	4.682409e+01	DDC;MAOA;STAT1;KYNU;IDO1
WikiPathway_2023_Human	Prostaglandin Signaling WP5088	5/33	1.273742e-03	1.718592e-02	0	0	7.024531e+00	4.682409e+01	CXCL8;IL1B;CASP1;CXCL1;MMP9
WikiPathway_2023_Human	SARS CoV 2 Innate Immunity Evasion And Cell Specific Immune Response WP5039	7/66	1.275518e-03	1.718592e-02	0	0	4.678619e+00	3.118020e+01	IFITM1;CXCL11;CXCL8;STAT1;CXCL1;CXCL3;CXCL2
WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143	5/34	1.463060e-03	1.850720e-02	0	0	6.781958e+00	4.426736e+01	HADHA;CPT1A;CPT2;ECI1;ACADM
WikiPathway_2023_Human	JAK STAT Signaling In The Regulation Of Beta Cells WP5358	5/34	1.463060e-03	1.850720e-02	0	0	6.781958e+00	4.426736e+01	SOCS3;SOCS1;STAT1;JAK2;PRLR
WikiPathway_2023_Human	IL 4 Signaling Pathway WP395	6/50	1.482022e-03	1.850720e-02	0	0	5.370629e+00	3.498615e+01	SOCS3;CEBPB;SOCS1;STAT1;INPP5D;JAK2
WikiPathway_2023_Human	Mammary Gland Development Pathway Involution Stage 4 Of 4 WP2815	3/10	1.634778e-03	1.958412e-02	0	0	1.680914e+01	1.078516e+02	SOCS3;CHI3L1;MMP9
WikiPathway_2023_Human	Oxysterols Derived From Cholesterol WP4545	6/51	1.644760e-03	1.958412e-02	0	0	5.251012e+00	3.365983e+01	CYP27A1;ACOT9;ACOT8;ACOX2;EPHX2;ACOT11
WikiPathway_2023_Human	Metabolic Epileptic Disorders WP5355	8/92	2.141189e-03	2.491565e-02	0	0	3.758420e+00	2.310073e+01	GLUD1;PKM;PSAT1;AMT;SFXN1;PCK1;SUOX;MOCS1
WikiPathway_2023_Human	IL1 And Megakaryocytes In Obesity WP2865	4/24	2.756202e-03	3.135945e-02	0	0	7.854839e+00	4.629565e+01	SELENBP1;IL1B;TIMP1;MMP9
WikiPathway_2023_Human	Complement And Coagulation Cascades WP558	6/58	3.192685e-03	3.472715e-02	0	0	4.542510e+00	2.610532e+01	VWF;PLAU;CFI;CFB;CD55;C2
WikiPathway_2023_Human	Pleural Mesothelioma WP5087	21/437	3.472638e-03	3.472715e-02	0	0	2.011221e+00	1.138923e+01	SPARC;FZD5;STAT1;MMP3;CXCL1;HIF1A;MMP9;SLC7A5;CDH3;COL4A2;PLAU;COL4A1;PODXL;IL1B;CDH11;CASP1;PPARGC1A;FGFR3;CD44;IDO1;CTHRC1
WikiPathway_2023_Human	Arachidonic Acid AA ARA Oxylipin Metabolism WP5155	2/4	3.619519e-03	3.472715e-02	0	0	3.915261e+01	2.200930e+02	EPHX2;TBXAS1
WikiPathway_2023_Human	Osteopontin Signaling WP1434	3/13	3.684486e-03	3.472715e-02	0	0	1.176459e+01	6.592433e+01	PLAU;SPP1;MMP9
WikiPathway_2023_Human	Estrogen Receptor Pathway WP2881	3/13	3.684486e-03	3.472715e-02	0	0	1.176459e+01	6.592433e+01	ACOX1;PCK1;PPARA
WikiPathway_2023_Human	Transcriptional Cascade Regulating Adipogenesis WP4211	3/13	3.684486e-03	3.472715e-02	0	0	1.176459e+01	6.592433e+01	CEBPB;CEBPD;KLF2
WikiPathway_2023_Human	Krebs Cycle Disorders WP4236	3/13	3.684486e-03	3.472715e-02	0	0	1.176459e+01	6.592433e+01	SUCLG2;SUCLG1;PCK2
WikiPathway_2023_Human	Female Steroid Hormones In Cardiomyocyte Energy Metabolism WP5318	3/13	3.684486e-03	3.472715e-02	0	0	1.176459e+01	6.592433e+01	ESRRA;ACADM;PPARA
WikiPathway_2023_Human	PPAR Alpha Pathway WP2878	4/26	3.728003e-03	3.472715e-02	0	0	7.140029e+00	3.992621e+01	CPT1A;CPT2;ACADM;PPARA
WikiPathway_2023_Human	Metabolic Reprogramming In Colon Cancer WP4290	5/42	3.798282e-03	3.472715e-02	0	0	5.313404e+00	2.961270e+01	GLUD1;PKM;PSAT1;SUCLG2;ACO2
WikiPathway_2023_Human	Metabolic Reprogramming In Pancreatic Cancer WP5220	5/42	3.798282e-03	3.472715e-02	0	0	5.313404e+00	2.961270e+01	GLUD1;SLC7A5;PKM;PGM3;ME1
WikiPathway_2023_Human	Toll Like Receptor Signaling Pathway WP75	8/102	4.066605e-03	3.652810e-02	0	0	3.356859e+00	1.847933e+01	CXCL11;CD40;CXCL8;STAT1;IL1B;SPP1;MAP3K8;TLR4
WikiPathway_2023_Human	TLR4 Signaling And Tolerance WP3851	4/27	4.291120e-03	3.788024e-02	0	0	6.829243e+00	3.722762e+01	CXCL8;INPP5D;IRAK3;TLR4
WikiPathway_2023_Human	Eicosanoid Metabolism Via Lipooxygenases LOX WP4721	4/28	4.908896e-03	4.259923e-02	0	0	6.544355e+00	3.479441e+01	ACOX2;ACOX1;PTGR1;PPARA
WikiPathway_2023_Human	TROP2 Regulatory Signaling WP5300	5/45	5.132039e-03	4.379340e-02	0	0	4.914141e+00	2.590859e+01	STAT1;TACSTD2;PECAM1;JAK2;CLDN1
WikiPathway_2023_Human	Disorders Of Bile Acid Synthesis And Biliary Transport WP5176	4/29	5.583621e-03	4.664175e-02	0	0	6.282258e+00	3.259184e+01	CYP27A1;ABCB1;ACOX2;SLC10A2
WikiPathway_2023_Human	COVID 19 Adverse Outcome Pathway WP4891	3/15	5.648025e-03	4.664175e-02	0	0	9.802817e+00	5.074379e+01	CXCL8;IL1B;IL2RA
WikiPathway_2023_Human	AGE RAGE Pathway WP2324	6/66	6.065891e-03	4.929740e-02	0	0	3.935223e+00	2.008960e+01	MMP7;NOS2;STAT1;JAK2;MMP9;HIF1A
WikiPathway_2023_Human	Metapathway Biotransformation Phase I And II WP702	11/184	6.729362e-03	5.355435e-02	0	0	2.513056e+00	1.256848e+01	CYP27A1;GSTM4;CYP2J2;NNMT;CYP4X1;NAT8;EPHX2;UGT2A3;FMO5;CHST2;HS3ST1
WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production WP4210	3/16	6.823799e-03	5.355435e-02	0	0	9.048290e+00	4.512689e+01	KYNU;NAMPT;IDO1
WikiPathway_2023_Human	Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525	6/68	7.009659e-03	5.355435e-02	0	0	3.807888e+00	1.888890e+01	CHKA;MTHFD2;PSAT1;CHDH;AMT;SOD2
WikiPathway_2023_Human	Eicosanoid Metabolism Via Cyclooxygenases COX WP4719	4/31	7.112687e-03	5.355435e-02	0	0	5.816308e+00	2.876673e+01	ACOX2;ACOX1;TBXAS1;PTGR1
WikiPathway_2023_Human	Type I Interferon Induction And Signaling During SARS CoV 2 Infection WP4868	4/31	7.112687e-03	5.355435e-02	0	0	5.816308e+00	2.876673e+01	STAT1;OAS2;OAS3;TLR4
WikiPathway_2023_Human	Th17 Cell Differentiation Pathway WP5130	6/69	7.519398e-03	5.499902e-02	0	0	3.747253e+00	1.832507e+01	SOCS3;STAT1;IL1B;IL2RA;JAK2;HIF1A
WikiPathway_2023_Human	Urotensin II Mediated Signaling Pathway WP5158	6/69	7.519398e-03	5.499902e-02	0	0	3.747253e+00	1.832507e+01	COL1A1;COL3A1;IL1B;CYBA;JAK2;MMP9
WikiPathway_2023_Human	Glucocorticoid Receptor Pathway WP2880	6/70	8.055338e-03	5.627934e-02	0	0	3.688512e+00	1.778387e+01	SRGN;EPB41L4B;CCL20;BHLHE40;PDE4B;BIRC3
WikiPathway_2023_Human	Leptin Insulin Signaling Overlap WP3935	3/17	8.134124e-03	5.627934e-02	0	0	8.401552e+00	4.042564e+01	SOCS3;SOCS1;JAK2
WikiPathway_2023_Human	miR 509 3P Alteration Of YAP1 ECM Axis WP3967	3/17	8.134124e-03	5.627934e-02	0	0	8.401552e+00	4.042564e+01	COL1A1;COL3A1;SPARC
WikiPathway_2023_Human	Platelet Mediated Interactions With Vascular And Circulating Cells WP4462	3/17	8.134124e-03	5.627934e-02	0	0	8.401552e+00	4.042564e+01	CD40;IL1B;TLR4
WikiPathway_2023_Human	lncRNA Mediated Mechanisms Of Therapeutic Resistance WP3672	2/6	8.752413e-03	5.974980e-02	0	0	1.957430e+01	9.275136e+01	ABCB1;HIF1A
WikiPathway_2023_Human	Type I Collagen Synthesis In The Context Of Osteogenesis Imperfecta WP4786	4/33	8.894985e-03	5.992411e-02	0	0	5.414627e+00	2.556932e+01	COL1A1;COL1A2;P3H1;TMEM38B
WikiPathway_2023_Human	TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	3/18	9.582224e-03	6.371557e-02	0	0	7.841046e+00	3.644397e+01	SUCLG2;SUCLG1;ACO2
WikiPathway_2023_Human	Kit Receptor Signaling Pathway WP304	5/53	1.024902e-02	6.727565e-02	0	0	4.093434e+00	1.875027e+01	LYN;SOCS1;STAT1;INPP5D;JAK2
WikiPathway_2023_Human	Prolactin Signaling Pathway WP2037	6/74	1.047538e-02	6.789110e-02	0	0	3.470826e+00	1.582255e+01	SOCS3;SOCS1;STAT1;RPS6KA2;JAK2;PRLR
WikiPathway_2023_Human	Mesodermal Commitment Pathway WP2857	9/145	1.079803e-02	6.890914e-02	0	0	2.609860e+00	1.181847e+01	FZD5;BHLHE40;GATA6;ASCC3;JAK2;TRERF1;PBX1;ACVR2A;PARP8
WikiPathway_2023_Human	Overview Of Nanoparticle Effects WP3287	3/19	1.117082e-02	6.890914e-02	0	0	7.350604e+00	3.303692e+01	CXCL8;CDH3;COL4A1
WikiPathway_2023_Human	Extracellular Vesicles In The Crosstalk Of Cardiac Cells WP4300	3/19	1.117082e-02	6.890914e-02	0	0	7.350604e+00	3.303692e+01	SPP1;MMP9;TLR4
WikiPathway_2023_Human	LTF Danger Signal Response Pathway WP4478	3/19	1.117082e-02	6.890914e-02	0	0	7.350604e+00	3.303692e+01	CXCL8;IL1B;TLR4
WikiPathway_2023_Human	Overlap Between Signal Transduction Pathways Contributing To LMNA Laminopathies WP4879	5/55	1.193223e-02	7.092473e-02	0	0	3.929293e+00	1.740092e+01	CEBPB;CEBPD;MAOA;CTSK;SPP1
WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis WP4507	2/7	1.205166e-02	7.092473e-02	0	0	1.565863e+01	6.918850e+01	SUOX;MOCS1
WikiPathway_2023_Human	Activation Of NLRP3 Inflammasome By SARS CoV 2 WP4876	2/7	1.205166e-02	7.092473e-02	0	0	1.565863e+01	6.918850e+01	IL1B;CASP1
WikiPathway_2023_Human	Arachidonate Epoxygenase Epoxide Hydrolase WP678	2/7	1.205166e-02	7.092473e-02	0	0	1.565863e+01	6.918850e+01	CYP2J2;EPHX2
WikiPathway_2023_Human	Circadian Rhythm Genes WP3594	11/201	1.257175e-02	7.314470e-02	0	0	2.286191e+00	1.000507e+01	CPT1A;DDC;NOS2;GNA11;NAMPT;BHLHE40;PROK2;PPARA;PPARGC1A;ADA;PML
WikiPathway_2023_Human	Oncostatin M Signaling Pathway WP2374	5/56	1.284025e-02	7.386752e-02	0	0	3.852050e+00	1.677633e+01	SOCS3;CEBPB;STAT1;JAK2;HIF1A
WikiPathway_2023_Human	miRNA Role In Immune Response In Sepsis WP4329	4/37	1.327863e-02	7.554063e-02	0	0	4.757331e+00	2.055928e+01	CXCL8;IRF1;LCN2;TLR4
WikiPathway_2023_Human	Caloric Restriction And Aging WP4191	2/8	1.580491e-02	8.892435e-02	0	0	1.304819e+01	5.411652e+01	NAMPT;PPARGC1A
WikiPathway_2023_Human	A Network Map Of Macrophage Stimulating Protein MSP Signaling WP5353	6/82	1.678387e-02	9.225430e-02	0	0	3.104198e+00	1.268790e+01	CXCL8;COL4A1;IL1B;CXCL1;CLDN1;MMP9
WikiPathway_2023_Human	Sildenafil Treatment WP5294	3/22	1.679971e-02	9.225430e-02	0	0	6.189029e+00	2.529081e+01	NOS2;PDE4B;PPARGC1A
WikiPathway_2023_Human	2Q13 Copy Number Variation Syndrome WP5222	5/60	1.693731e-02	9.225430e-02	0	0	3.571166e+00	1.456406e+01	SOCS3;IL1RN;SOCS1;STAT1;IL1B
WikiPathway_2023_Human	Bladder Cancer WP2828	4/40	1.733305e-02	9.341604e-02	0	0	4.360215e+00	1.768128e+01	CXCL8;MMP9;FGFR3;TYMP
WikiPathway_2023_Human	Acute Viral Myocarditis WP4298	6/84	1.869695e-02	9.711764e-02	0	0	3.024291e+00	1.203485e+01	SOCS1;STAT1;CASP1;MMP9;TLR4;CD55
WikiPathway_2023_Human	Vitamin D Receptor Pathway WP2877	10/186	1.886700e-02	9.711764e-02	0	0	2.240724e+00	8.896437e+00	CD40;CDKN2B;ABCB1;DUSP10;IGFBP5;BCL6;CASP5;SPP1;PRDM1;HIF1A
WikiPathway_2023_Human	Ebstein Barr Virus LMP1 Signaling WP262	3/23	1.896829e-02	9.711764e-02	0	0	5.879276e+00	2.331125e+01	CXCL8;CCL20;PDLIM7
WikiPathway_2023_Human	Kynurenine Pathway And Links To Cell Senescence WP5044	3/23	1.896829e-02	9.711764e-02	0	0	5.879276e+00	2.331125e+01	KYNU;TLR4;IDO1
WikiPathway_2023_Human	Complement Activation WP545	3/23	1.896829e-02	9.711764e-02	0	0	5.879276e+00	2.331125e+01	CD55;CFB;C2
WikiPathway_2023_Human	Epithelial To Mesenchymal Transition In Colorectal Cancer WP4239	9/160	1.942383e-02	9.846535e-02	0	0	2.348781e+00	9.257146e+00	FOXQ1;SPARC;COL4A2;FZD5;COL4A1;EIF5A2;CLDN1;HIF1A;MMP9
WikiPathway_2023_Human	CKAP4 Signaling Pathway Map WP5322	7/109	1.964517e-02	9.861104e-02	0	0	2.700274e+00	1.061187e+01	CASP5;PLAU;STAT1;CASP4;CASP1;MMP9;CD44
WikiPathway_2023_Human	Eicosanoid Metabolism Via Cytochrome P450 Monooxygenases Pathway WP4720	2/9	1.998750e-02	9.935533e-02	0	0	1.118359e+01	4.375746e+01	EPHX2;PPARA
WikiPathway_2023_Human	Endochondral Ossification WP474	5/63	2.052271e-02	1.000726e-01	0	0	3.385928e+00	1.315847e+01	PLAU;STAT1;SPP1;MMP9;FGFR3
WikiPathway_2023_Human	Endochondral Ossification With Skeletal Dysplasias WP4808	5/63	2.052271e-02	1.000726e-01	0	0	3.385928e+00	1.315847e+01	PLAU;STAT1;SPP1;MMP9;FGFR3
WikiPathway_2023_Human	Selenium Micronutrient Network WP15	6/86	2.075387e-02	1.002451e-01	0	0	2.948381e+00	1.142504e+01	SERPINA3;SELENOM;KYNU;IL1B;SOD2;SEPHS2
WikiPathway_2023_Human	Unfolded Protein Response WP4925	3/24	2.128431e-02	1.009034e-01	0	0	5.599023e+00	2.155504e+01	XBP1;IL1B;CASP1
WikiPathway_2023_Human	LDL Influence On CD14 And TLR4 WP5272	3/24	2.128431e-02	1.009034e-01	0	0	5.599023e+00	2.155504e+01	IL1B;CREB3L2;TLR4
WikiPathway_2023_Human	Orexin Receptor Pathway WP5094	6/88	2.295896e-02	1.078439e-01	0	0	2.876173e+00	1.085481e+01	CXCL8;IL1B;NPY;GNA11;CXCL2;HIF1A
WikiPathway_2023_Human	Apoptosis Modulation And Signaling WP1772	6/89	2.411833e-02	1.122599e-01	0	0	2.841374e+00	1.058350e+01	CASP10;BAG3;CASP4;CASP1;PTPN13;BIRC3
WikiPathway_2023_Human	Neurotransmitter Disorders WP4220	2/10	2.457569e-02	1.124386e-01	0	0	9.785141e+00	3.626371e+01	DDC;MAOA
WikiPathway_2023_Human	Endoderm Differentiation WP2853	8/140	2.459593e-02	1.124386e-01	0	0	2.385809e+00	8.839839e+00	MAD2L2;STAT1;GATA6;FOXN3;ASCC3;TRERF1;PBX1;PARP8
WikiPathway_2023_Human	Gastrin Signaling Pathway WP4659	7/115	2.547970e-02	1.151996e-01	0	0	2.549470e+00	9.356233e+00	CXCL8;MMP7;TFF2;JAK2;CLDN1;CD44;BIRC3
WikiPathway_2023_Human	Prostaglandin Synthesis And Regulation WP98	4/45	2.564991e-02	1.151996e-01	0	0	3.827498e+00	1.402095e+01	ANXA5;TBXAS1;ANXA6;PPARGC1A
WikiPathway_2023_Human	Cytokines And Inflammatory Response WP530	3/26	2.635932e-02	1.163446e-01	0	0	5.111626e+00	1.858553e+01	IL1B;CXCL1;CXCL2
WikiPathway_2023_Human	EPO Receptor Signaling WP581	3/26	2.635932e-02	1.163446e-01	0	0	5.111626e+00	1.858553e+01	SOCS1;STAT1;JAK2
WikiPathway_2023_Human	T Cell Modulation In Pancreatic Cancer WP5078	4/46	2.755543e-02	1.205844e-01	0	0	3.736175e+00	1.341868e+01	CD40;FAP;TNFRSF9;IDO1
WikiPathway_2023_Human	Focal Adhesion WP306	10/199	2.845040e-02	1.229911e-01	0	0	2.085196e+00	7.422449e+00	COL1A1;FGR;COL1A2;COL4A2;VWF;COL4A1;COL5A2;SPP1;TNC;BIRC3
WikiPathway_2023_Human	Photodynamic Therapy Induced Unfolded Protein Response WP3613	3/27	2.911785e-02	1.229911e-01	0	0	4.898390e+00	1.732269e+01	XBP1;WARS1;HSP90B1
WikiPathway_2023_Human	Serotonin Transporter Activity WP1455	2/11	2.954668e-02	1.229911e-01	0	0	8.697456e+00	3.063056e+01	MAOA;IL1B
WikiPathway_2023_Human	NAD Metabolism Sirtuins And Aging WP3630	2/11	2.954668e-02	1.229911e-01	0	0	8.697456e+00	3.063056e+01	NAMPT;HIF1A
WikiPathway_2023_Human	GABA Metabolism Aka GHB WP4157	2/11	2.954668e-02	1.229911e-01	0	0	8.697456e+00	3.063056e+01	ALDH5A1;ABAT
WikiPathway_2023_Human	IDO Metabolic Pathway WP5414	2/11	2.954668e-02	1.229911e-01	0	0	8.697456e+00	3.063056e+01	KYNU;IDO1
WikiPathway_2023_Human	Pancreatic Cancer Subtypes WP5390	4/48	3.161376e-02	1.301249e-01	0	0	3.565982e+00	1.231748e+01	CEACAM6;REG4;TFF2;TFF1
WikiPathway_2023_Human	Interactions Between Immune Cells And microRNAs In Tumor Microenvironment WP4559	3/28	3.202293e-02	1.301249e-01	0	0	4.702213e+00	1.618174e+01	SOCS1;IL2RA;TLR4
WikiPathway_2023_Human	Angiotensin II Receptor Type 1 Pathway WP5036	3/28	3.202293e-02	1.301249e-01	0	0	4.702213e+00	1.618174e+01	COL1A1;COL1A2;HIF1A
