Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	fatty acid beta-oxidation (GO:0006635)	16/52	2.564608e-09	9.160312e-07	0	0	8.565492e+00	1.694379e+02	ACOT8;ABCD3;ECI1;ETFDH;CROT;HADHB;HADHA;BDH2;AUH;CPT2;ACOX2;ACOX1;ACADM;HADH;DECR2;CRAT
GO_Biological_Process_2021	positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	8/11	5.480828e-09	1.794514e-06	0	0	5.106720e+01	9.714009e+02	IL33;NAMPT;KDR;CCL2;NOD2;JAK2;TLR4;TLR2
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	55/481	9.283957e-09	2.805898e-06	0	0	2.537621e+00	4.693324e+01	FCN1;SERPINA3;ITGB2;LPCAT1;CXCL1;SLC2A3;ALAD;FCGR3B;PLAU;STBD1;ITGAX;COTL1;ITGAV;ACP3;CTSC;CTSB;SERPINB3;CD93;ANXA3;PLAUR;CYBA;AMPD3;OLFM4;MMP9;FGR;RAB31;PKM;CEACAM6;PECAM1;CHI3L1;PLEKHO2;CD44;TLR2;PTAFR;FPR1;IQGAP2;PLD1;LILRA3;ADGRG3;CNN2;PGRMC1;PRDX4;CXCR2;S100A12;STOM;CD59;S100A11;CD55;LILRB3;LRG1;STING1;TCN1;LCN2;MNDA;HPSE
GO_Biological_Process_2021	response to interferon-gamma (GO:0034341)	19/80	1.026758e-08	2.881524e-06	0	0	6.013285e+00	1.106100e+02	GBP5;CD40;IFITM1;IFITM2;CCL11;CALCOCO2;CCL20;STAT1;WNT5A;CX3CL1;KYNU;UBD;CCL4;CASP1;CCL2;TLR4;GBP1;GBP4;TLR2
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	55/485	1.241211e-08	3.250096e-06	0	0	2.513474e+00	4.575676e+01	FCN1;SERPINA3;ITGB2;LPCAT1;CXCL1;SLC2A3;ALAD;FCGR3B;PLAU;STBD1;ITGAX;COTL1;ITGAV;ACP3;CTSC;CTSB;SERPINB3;CD93;ANXA3;PLAUR;CYBA;AMPD3;OLFM4;MMP9;FGR;RAB31;PKM;CEACAM6;PECAM1;CHI3L1;PLEKHO2;CD44;TLR2;PTAFR;FPR1;IQGAP2;PLD1;LILRA3;ADGRG3;CNN2;PGRMC1;PRDX4;CXCR2;S100A12;STOM;CD59;S100A11;CD55;LILRB3;LRG1;STING1;TCN1;LCN2;MNDA;HPSE
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	18/73	1.325929e-08	3.250096e-06	0	0	6.313831e+00	1.145238e+02	CXCL6;CXCL8;ANXA1;CCL11;CCL20;ITGB2;CXCL1;CXCL3;CXCL2;CX3CL1;ADGRE2;CXCL11;CCL4;CXCR2;PDE4B;CCL2;S100A12;PF4
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	43/335	1.406252e-08	3.250096e-06	0	0	2.878731e+00	5.204674e+01	FCN1;CD274;CD40;CEBPB;IL26;TWIST1;NOD2;PTGS2;HIF1A;IFI16;PDE4B;POLR2H;CD34;ZBP1;GBP5;IL33;AFAP1L2;XBP1;ANXA1;CADM1;FZD5;BTN3A1;NOS2;IL1R1;RIPK2;SPHK2;F2R;WNT5A;CYBA;SULF1;HLA-E;SULF2;FGR;SLC7A5;RGCC;STING1;IL1B;IRF1;CHI3L1;HPSE;TLR4;IL18R1;TLR2
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	55/488	1.538956e-08	3.359198e-06	0	0	2.495656e+00	4.489579e+01	FCN1;SERPINA3;ITGB2;LPCAT1;CXCL1;SLC2A3;ALAD;FCGR3B;PLAU;STBD1;ITGAX;COTL1;ITGAV;ACP3;CTSC;CTSB;SERPINB3;CD93;ANXA3;PLAUR;CYBA;AMPD3;OLFM4;MMP9;FGR;RAB31;PKM;CEACAM6;PECAM1;CHI3L1;PLEKHO2;CD44;TLR2;PTAFR;FPR1;IQGAP2;PLD1;LILRA3;ADGRG3;CNN2;PGRMC1;PRDX4;CXCR2;S100A12;STOM;CD59;S100A11;CD55;LILRB3;LRG1;STING1;TCN1;LCN2;MNDA;HPSE
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	23/121	2.846756e-08	5.886792e-06	0	0	4.540618e+00	7.889097e+01	GBP5;CCL11;CCL20;STAT1;WNT5A;PTAFR;CX3CL1;PML;ICAM1;HLA-E;OAS2;IRF1;OAS3;CCL4;CASP1;CCL2;JAK2;TLR4;GBP1;TRIM22;CD44;GBP4;TLR2
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	22/116	5.920093e-08	1.163002e-05	0	0	4.524344e+00	7.529562e+01	XBP1;CD40;ECM1;CXCL8;ANXA3;WNT5A;GATA6;TWIST1;VEGFC;ETS1;HIF1A;PKM;HYAL1;IL1B;ZC3H12A;KDR;APLNR;ITGAX;CHI3L1;ITGA5;TEK;CD34
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	36/269	7.306787e-08	1.367065e-05	0	0	3.007907e+00	4.942556e+01	RIPOR1;CEMIP;CCL11;LEF1;PIK3R3;CLDN1;HIF1A;HYAL1;PLAU;PODXL;PDPN;KDR;GCNT2;ITGAX;CCN4;CCN1;S100A11;ACVR1;SERPINB3;PDGFRB;XBP1;MMP7;INSR;CAV1;F2R;LAMB1;SOD2;MMP9;COL1A1;VIL1;FGR;MMP14;CEACAM6;IL1B;PECAM1;FERMT2
GO_Biological_Process_2021	regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	8/14	8.715563e-08	1.556520e-05	0	0	2.552957e+01	4.149977e+02	IL33;NAMPT;KDR;CCL2;NOD2;JAK2;TLR4;TLR2
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	23/130	1.137813e-07	1.943682e-05	0	0	4.156717e+00	6.646169e+01	ZBP1;ANXA1;IL1R1;CAV1;F2R;WNT5A;GATA6;CXCR4;NOD2;PTGS2;LRP8;CX3CL1;FGR;RNF135;BCL6;IRF1;CASP4;CASP1;NMT2;JAK2;APPL2;CD55;BIRC3
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	20/102	1.324422e-07	2.168189e-05	0	0	4.708313e+00	7.456611e+01	XBP1;CD40;ECM1;CXCL8;ANXA3;WNT5A;GATA6;TWIST1;VEGFC;ETS1;HIF1A;HYAL1;IL1B;ZC3H12A;KDR;APLNR;ITGAX;CHI3L1;TEK;CD34
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	17/76	1.561898e-07	2.454678e-05	0	0	5.551960e+00	8.701139e+01	SERPINB3;LEF1;TWIST1;ELL3;VASN;LOXL2;OVOL2;SMAD7;GREM1;COL1A1;MAD2L2;OLFM1;RGCC;IL1B;PDPN;GCNT2;FERMT2
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	17/77	1.912017e-07	2.889352e-05	0	0	5.459139e+00	8.445253e+01	CXCL6;CXCL8;CCL11;CCL20;ITGB2;CXCL1;CXCL3;CXCL2;CX3CL1;CXCL11;CCL4;CXCR2;PDE4B;PECAM1;CCL2;S100A12;PF4
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	46/408	2.303664e-07	3.238755e-05	0	0	2.482563e+00	3.794248e+01	CEMIP;IFITM1;ROBO4;RIPOR1;CCL11;PLXND1;LEF1;PIK3R3;LDB2;CLDN1;CX3CL1;ADGRG3;DUSP10;FGF9;PLAU;PODXL;PDPN;GCNT2;ITGAX;KDR;CCN1;APPL2;SERPINB3;ACVR1;PDGFRB;XBP1;ANXA1;MMP7;IGFBP5;INSR;CAV1;F2R;LAMB1;SULF1;SOD2;MMP9;SMAD7;COL1A1;VIL1;FGR;MMP14;CEACAM6;IL1B;PECAM1;FERMT2;ENG
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	21/115	2.308097e-07	3.238755e-05	0	0	4.314281e+00	6.592942e+01	CD274;CXCL6;XBP1;CXCL8;FZD5;WNT5A;CXCL1;NOD2;CXCL3;CXCL2;CXCL11;IL1B;ZC3H12A;CASP1;PDE4B;CCL2;CARD16;VIM;TLR4;TLR2;PF4
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	41/345	2.575896e-07	3.440748e-05	0	0	2.629301e+00	3.989149e+01	CEBPB;IL26;LEF1;TWIST1;CXCR4;LOXL2;GJA1;CPT2;IFI16;PDPN;GCNT2;ITGAX;MFN2;KMT5B;JAK2;HADH;PPARGC1A;PPARGC1B;APPL2;ACVR1;SERPINB3;IL33;XBP1;CADM1;BTN3A1;VDR;CAV1;MST1;F2R;WNT5A;INHBA;PRLR;COL1A1;MAD2L2;FGR;OLFM1;RGCC;IL1B;LCN2;LPIN1;FERMT2
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	16/70	2.627194e-07	3.440748e-05	0	0	5.704908e+00	8.644179e+01	CXCL6;CXCL8;CCL11;CCL20;ITGB2;CXCL1;CXCL3;CXCL2;CX3CL1;CXCL11;CCL4;CXCR2;PDE4B;CCL2;S100A12;PF4
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	56/546	2.827808e-07	3.584019e-05	0	0	2.240920e+00	3.378992e+01	KLB;CSF3;CD40;ECM1;HIP1;IL26;CX3CL1;GJA1;FGF9;CASP10;KDR;RAC2;CASP1;ITGAV;JAK2;TRIM22;PDGFRB;VWF;RIPK2;SPHK2;F2R;WNT5A;SHISA5;NRG1;FGR;PPM1A;PTP4A3;IL1B;CHI3L1;S100A4;CARD16;TLR4;JCAD;ENG;BIRC3;TLR2;RAMP3;NOD2;ATP2C1;ERBB3;UBD;CCL4;GCNT2;S100A12;APOL3;LYN;PLK2;INSR;CAV1;SELP;TCIM;HPSE;TEK;FGFR3;FERMT2;LIMS1
GO_Biological_Process_2021	lipid biosynthetic process (GO:0008610)	17/80	3.433683e-07	4.215919e-05	0	0	5.198356e+00	7.737474e+01	XBP1;ABCD3;DHRS11;ACSS2;HSD3B1;LPCAT1;ACSL5;PRLR;HSD17B8;ACSF3;AGPAT4;LIPC;DOLPP1;LIPG;MLYCD;PAM;FADS1
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	30/219	5.333423e-07	6.350006e-05	0	0	3.078220e+00	4.446212e+01	CD274;CXCL6;RAMP3;CXCL8;CXCL1;NOD2;CXCL3;CXCL2;ZC3H12A;NRIP1;PDK4;SPP1;CASP1;PDE4B;CCL2;BRINP3;LYN;XBP1;SPHK2;TESC;NCOA4;WNT5A;MSN;SSTR1;CXCL11;IL1B;CARD16;VIM;TLR4;PF4
GO_Biological_Process_2021	positive regulation of smooth muscle cell migration (GO:0014911)	8/17	6.165882e-07	7.125221e-05	0	0	1.701703e+01	2.433275e+02	PDGFRB;DOCK4;NR4A3;IGFBP5;FGF9;ADAMTS1;CCN4;S100A11
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	43/384	6.839461e-07	7.677784e-05	0	0	2.458615e+00	3.490099e+01	RAMP3;CXCL8;LEF1;PIK3R3;TWIST1;HIF1A;ETS1;EPB41L4B;GJA1;CDH3;FGF9;CAMK2N1;LAMP3;ZC3H12A;ITGAX;PPARGC1A;CD34;HOXA5;IL33;NAT8B;VDR;WFS1;INSR;TESC;EPHX2;WNT5A;MSN;SERPINB9;ANK3;INHBA;KLF2;WARS1;OVOL2;HINFP;GREM1;OLFM1;NAT8;RGCC;IL1B;TLR4;TLR2;LIMS1;PF4
GO_Biological_Process_2021	endoderm formation (GO:0001706)	11/36	8.760318e-07	9.100608e-05	0	0	8.441860e+00	1.177459e+02	DUSP4;MMP14;COL4A2;COL12A1;ITGB2;COL6A1;ITGAV;LAMB1;INHBA;ITGA5;MMP9
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	50/482	8.800899e-07	9.100608e-05	0	0	2.262183e+00	3.154217e+01	CXCL8;IL26;ETS1;EPB41L4B;GJA1;CDH3;FGF9;LAMP3;ZC3H12A;ITGAX;CD34;HOXA5;NAT8B;BTN3A1;SPHK2;TESC;WNT5A;SERPINB9;ANK3;OVOL2;FGR;OLFM1;IL1B;PRR16;TLR4;TLR2;RAMP3;LEF1;PIK3R3;TWIST1;PLD1;HIF1A;IFI16;CAMK2N1;POLR2H;PPARGC1A;IL33;CADM1;VDR;EPHX2;MSN;INHBA;WARS1;HINFP;RGCC;NAT8;VIM;CPEB3;LIMS1;PF4
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	14/59	8.999983e-07	9.100608e-05	0	0	5.980843e+00	8.325855e+01	PHYH;ABCD3;ECI1;CROT;HADHB;HADHA;BDH2;AUH;CPT2;ACOX1;ILVBL;ACADM;HADH;PPARGC1A
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	38/323	9.033436e-07	9.100608e-05	0	0	2.593902e+00	3.609975e+01	CD274;CXCL6;RAMP3;GUCY1B1;CXCL8;AQP9;PDXP;CXCL1;NOD2;CXCL3;CXCL2;HSP90B1;ZC3H12A;NRIP1;PDK4;CASP1;PDE4B;CCL2;BRINP3;PDK2;LYN;XBP1;IGFBP5;TESC;WNT5A;MMP3;TRPV1;SSTR1;MMP9;CXCL11;NR4A3;IL1B;CARD16;VIM;CPEB3;TLR4;TLR2;PF4
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	31/238	1.053641e-06	1.034939e-04	0	0	2.904449e+00	3.997468e+01	CCL11;RAMP3;IL26;NOD2;CX3CL1;ICAM1;DUSP10;CAMK2N1;CCL4;KDR;GCNT2;TIMP3;CCL2;CCN2;CCN1;GBP1;LYN;DUSP4;PDGFRB;CCL20;F2R;DUSP6;GPR183;IL1B;CNKSR3;CHI3L1;TEK;TLR4;FGFR3;FERMT2;CD44
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	14/60	1.120341e-06	1.073615e-04	0	0	5.850516e+00	8.016305e+01	CXCL6;CXCL8;CCL11;CCL20;CXCL1;CXCL3;CXCL2;CX3CL1;CXCL11;ZC3H12A;CCL4;TFF2;CCL2;PF4
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	24/159	1.257800e-06	1.176642e-04	0	0	3.436248e+00	4.668536e+01	CD274;CXCL6;XBP1;CXCL8;NOS2;F2R;WNT5A;CXCL1;IRAK3;NOD2;CXCL3;CXCL2;SELP;CXCL11;IL1B;ZC3H12A;CASP1;PDE4B;CCL2;CARD16;VIM;JAK2;TLR4;PF4
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	28/206	1.480542e-06	1.333772e-04	0	0	3.046054e+00	4.088749e+01	NOD2;PTGS2;PLA2G7;ETS1;CX3CL1;CASP4;NFKBIZ;CASP1;CCN4;S100A12;JAK2;ZBP1;IL33;ABCC1;ANXA1;IL1R1;WNT5A;MMP3;MMP9;BCL6;IL1B;LPCAT3;NAPEPLD;TEK;PPARA;TLR4;TLR2;BIRC3
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	15/70	1.493662e-06	1.333772e-04	0	0	5.245501e+00	7.036462e+01	ACOT8;PHYH;ABCD3;ECI1;CROT;HADHB;HADHA;BDH2;AUH;CPT2;ACOX1;ILVBL;ACADM;HADH;LPIN1
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	20/120	1.998264e-06	1.744706e-04	0	0	3.857143e+00	5.061818e+01	LYN;CD274;CXCL6;XBP1;CXCL8;WNT5A;CXCL1;NOD2;CXCL3;CXCL2;CXCL11;IL1B;ZC3H12A;CASP1;PDE4B;CCL2;CARD16;VIM;TLR4;PF4
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	32/258	2.088909e-06	1.784200e-04	0	0	2.746142e+00	3.591643e+01	IFITM1;CSF3;CEBPB;PKDCC;ZC4H2;LEF1;TACSTD2;TWIST1;ADIRF;LOXL2;GJA1;ZC3H12A;PDPN;KDR;GCNT2;CCN4;CCN2;CCN1;CD34;BRINP3;HOXA5;ACVR1;SERPINB3;XBP1;ACVR2A;COL1A1;OLFM1;RGCC;IL1B;TCF4;FERMT2;PF4
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	10/32	2.199149e-06	1.838395e-04	0	0	8.713499e+00	1.135146e+02	MMP14;COL4A2;COL12A1;ITGB2;COL6A1;ITGAV;LAMB1;INHBA;ITGA5;MMP9
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	13/56	2.872608e-06	2.351349e-04	0	0	5.806673e+00	7.409483e+01	CXCL6;CXCL8;CCL11;CCL20;CXCL1;CXCL3;CXCL2;CX3CL1;CXCL11;CCL4;TFF2;CCL2;PF4
GO_Biological_Process_2021	regulation of defense response (GO:0031347)	16/83	2.972672e-06	2.383598e-04	0	0	4.594831e+00	5.847404e+01	ZBP1;ANXA1;IL1R1;WNT5A;NOD2;PTGS2;LRP8;FGR;RNF135;BCL6;IRF1;CASP4;CASP1;JAK2;APPL2;BIRC3
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	14/66	3.778894e-06	2.911230e-04	0	0	5.173818e+00	6.460070e+01	MMP7;MMP1;MMP3;HTRA1;LAMC1;MMP9;MMP10;MMP12;MMP14;CTSK;SH3PXD2B;MMP19;TIMP1;CD44
GO_Biological_Process_2021	extracellular matrix disassembly (GO:0022617)	14/66	3.778894e-06	2.911230e-04	0	0	5.173818e+00	6.460070e+01	MMP7;MMP1;MMP3;HTRA1;LAMC1;MMP9;MMP10;MMP12;MMP14;CTSK;SH3PXD2B;MMP19;TIMP1;CD44
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	11/42	4.736165e-06	3.578537e-04	0	0	6.805799e+00	8.344102e+01	SERPINB3;COL1A1;OLFM1;RGCC;IL1B;LEF1;PDPN;GCNT2;TWIST1;FERMT2;LOXL2
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	16/86	4.827612e-06	3.578809e-04	0	0	4.397213e+00	5.382698e+01	CD40;CXCL8;ANXA1;CCL11;IL1R1;CCL20;IRAK3;HIF1A;CX3CL1;HYAL1;IL1B;ZC3H12A;CCL4;CHI3L1;CCL2;GBP1
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	48/485	5.356474e-06	3.897331e-04	0	0	2.141761e+00	2.599499e+01	TNFAIP8;BCL2A1;LEF1;GATA6;FSTL1;CX3CL1;HSP90B1;RNF157;FOXQ1;ERBB3;BAG3;LAMP3;ZC3H12A;PDPN;KDR;PDK4;PROK2;CCL2;CD38;PIM3;PPARGC1A;XBP1;NAT8B;ANXA1;RIPK2;WFS1;PLK2;CAV1;ANXA5;F2R;WNT5A;PLAUR;SERPINB9;SOD2;PRLR;MMP9;FABP1;GREM1;CAPN13;NAT8;TCIM;CEACAM6;CLCF1;ITGA5;CARD16;TEK;CD44;BIRC3
GO_Biological_Process_2021	proteolysis (GO:0006508)	33/287	7.591358e-06	5.278364e-04	0	0	2.518618e+00	2.969073e+01	PCSK1;TMPRSS3;HM13;HTRA1;AEBP1;LRP8;APH1B;PLAU;CTSK;UBD;CASP4;CASP1;FBXO6;CPXM1;ADAMTS9;CTSC;CTSB;SRGN;MMP7;MMP1;MMP3;MMP9;BACE1;MMP12;CAPN13;AFG3L2;BACE2;MMP14;FAP;MMP19;LAP3;FBXL2;ATG4D
GO_Biological_Process_2021	regulation of response to biotic stimulus (GO:0002831)	9/29	7.616307e-06	5.278364e-04	0	0	8.618567e+00	1.015717e+02	RNF135;FGR;IRF1;GATA6;LRP8;CX3CL1;APPL2;CD55;BIRC3
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	16/89	7.657591e-06	5.278364e-04	0	0	4.215837e+00	4.966177e+01	ZBP1;IL33;ABCC1;WNT5A;C2CD4B;OSMR;ETS1;PLA2G7;CX3CL1;IL1B;NFKBIZ;NAPEPLD;CCN4;S100A12;TLR4;TLR2
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	66/764	1.060490e-05	7.183908e-04	0	0	1.852850e+00	2.122290e+01	CSF3;IFITM1;VIPR1;CXCL8;CXCL1;ETS1;CX3CL1;FGF9;ADAMTS1;RPS6KA2;NAMPT;ITGAX;KDR;PROK2;ITGAV;TIMP1;JAK2;JUNB;SERPINB3;PDGFRB;TESC;F2R;P3H1;NRG1;SSTR1;OSMR;PRLR;CDC25B;GREM1;CEACAM6;IL1B;IRF1;MZB1;ENG;LEF1;SCIN;ERBB3;CAMK2N1;CXCR2;PDPN;GCNT2;SSR1;IGFBP7;S100A11;LYN;CDKN2B;XBP1;STAT1;VDR;INSR;VEGFC;INHBA;SOD2;PML;WARS1;FOSL1;CCDC88A;CXCL11;RGCC;NR4A3;BCL6;CLCF1;AQP11;FGFR3;LIMS1;PF4
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	11/46	1.228418e-05	8.180430e-04	0	0	6.026723e+00	6.814535e+01	PDGFRB;GJA1;NR4A3;FGF9;IGFBP5;ADAMTS1;STAT1;CCN4;MFN2;MMP9;CX3CL1
